Gene_ID	KOFAM
UHM20.35744__k141_204584_178	K16087
UHM20.35744__k141_204584_466	NA
UHM20.35744__k141_172463_3	K12373
UHM20.35744__k141_61035_21	NA
UHM20.35744__k141_191945_187	K08289
UHM20.35744__k141_94007_82	K02073
UHM20.35744__k141_94089_7	K01183
UHM20.35744__k141_2901_36	K03046
UHM20.35744__k141_153702_213	NA
UHM20.35744__k141_153702_245	K07814
UHM20.35744__k141_3073_3	K09011
UHM20.35744__k141_3428_22	NA
UHM20.35744__k141_173759_2	NA
UHM20.35744__k141_74954_1	K01685
UHM20.35744__k141_187648_16	K07795
UHM20.35744__k141_181034_45	K03457
UHM20.35744__k141_17118_2	K02358
UHM20.35744__k141_110163_113	K03566
UHM20.35744__k141_110163_241	K11900
UHM20.35744__k141_85200_2	K01713
UHM20.35744__k141_85200_2	K02030
UHM22.35745__k141_102638_4	NA
UHM22.35745__k141_78169_1	K07478
UHM22.35745__k141_123576_3	K11893
UHM22.35745__k141_106798_12	NA
UHM22.35745__k141_49562_9	NA
UHM22.35745__k141_102721_2	K07795
UHM22.35745__k141_99001_6	K00344
UHM22.35745__k141_103123_10	NA
UHM22.35745__k141_21108_16	NA
UHM22.35745__k141_78462_28	K03797
UHM22.35745__k141_78462_188	K01880
UHM22.35745__k141_99288_2	K07577
UHM22.35745__k141_87476_6	K02257
UHM22.35745__k141_58663_3	NA
UHM22.35745__k141_116770_2	NA
UHM22.35745__k141_71196_1	K03517
UHM22.35745__k141_50516_365	K07516
UHM22.35745__k141_101221_243	NA
UHM22.35745__k141_81388_2	K25135
UHM22.35745__k141_60579_81	NA
UHM22.35745__k141_110731_2	NA
UHM22.35745__k141_45112_11	K03335
UHM22.35746__k141_149229_67	K01962
UHM22.35746__k141_96586_9	K01426
UHM22.35746__k141_139800_2	NA
UHM22.35746__k141_24332_47	K08307
UHM22.35746__k141_63282_5	NA
UHM22.35746__k141_29457_2	NA
UHM22.35746__k141_92214_6	K07222
UHM22.35746__k141_49223_5	K00281
UHM22.35746__k141_6391_18	K02416
UHM22.35746__k141_97825_30	NA
UHM22.35746__k141_15455_42	K03307
UHM22.35746__k141_35599_1	NA
UHM22.35746__k141_40187_1	K03522
UHM22.35746__k141_104144_10	NA
UHM22.35746__k141_137636_11	K00024
UHM22.35746__k141_61134_23	K00164
UHM22.35746__k141_144402_6	NA
UHM22.35746__k141_129939_8	NA
UHM22.35747__k141_43918_6	K03406
UHM22.35747__k141_80029_18	K03610
UHM22.35747__k141_67948_7	NA
UHM22.35747__k141_104076_24	K02519
UHM22.35747__k141_44127_248	K03462
UHM22.35747__k141_124192_39	K01897
UHM22.35747__k141_92400_2	K07713
UHM22.35747__k141_84608_21	K02411
UHM22.35747__k141_20531_9	K02014
UHM22.35747__k141_28588_23	NA
UHM22.35747__k141_96551_15	NA
UHM22.35747__k141_44854_35	K05540
UHM22.35747__k141_52536_215	NA
UHM22.35747__k141_77548_25	K23271
UHM22.35747__k141_77548_57	K01890
UHM22.35747__k141_56704_173	K01820
UHM22.35747__k141_56704_269	K03327
UHM22.35747__k141_101874_5	K02230
UHM22.35747__k141_57719_16	K12132
UHM22.35747__k141_24731_428	K01912
UHM22.35747__k141_42361_30	NA
UHM27.10829__k141_70489_1	NA
UHM27.10829__k141_59271_2	K01524
UHM27.10829__k141_49289_2	NA
UHM27.10829__k141_137101_3	NA
UHM31.10830__k141_9869_117	K03040
UHM31.10830__k141_23683_22	NA
UHM31.10830__k141_46873_8	NA
UHM31.10830__k141_47634_54	K21084
UHM31.10830__k141_82924_28	NA
UHM31.10830__k141_95561_116	K07335
UHM31.10830__k141_48432_164	NA
UHM31.10830__k141_48432_196	K21084
UHM31.10830__k141_48432_260	K15011
UHM31.10830__k141_51036_121	NA
UHM31.35748__k141_118137_2	K01046
UHM31.35748__k141_8689_3	K24206
UHM31.35748__k141_59626_1	K21757
UHM31.35748__k141_25927_7	NA
UHM31.35748__k141_1509_4	NA
UHM31.35748__k141_115220_6	NA
UHM31.35748__k141_74670_3	K07082
UHM31.35748__k141_19899_6	K02275
UHM31.35748__k141_88171_7	K03435
UHM31.35748__k141_63043_8	K02032
UHM31.35749__k141_106246_36	K07795
UHM31.35749__k141_168906_20	NA
UHM31.35749__k141_6681_36	K13021
UHM31.35749__k141_163315_18	K09861
UHM31.35749__k141_107343_20	K07165
UHM31.35749__k141_58527_2	NA
UHM31.35749__k141_58634_42	K04079
UHM31.35749__k141_58634_74	K07560
UHM31.35749__k141_45348_25	K04564
UHM31.35749__k141_14512_8	K21602
UHM31.35749__k141_165314_6	K03322
UHM31.35749__k141_196864_124	K03086
UHM31.35749__k141_196864_124	K03093
UHM31.35749__k141_196864_188	K25260
UHM31.35749__k141_103954_4	K02233
UHM31.35749__k141_147453_15	K07795
UHM31.35749__k141_16098_39	NA
UHM31.35749__k141_141146_9	NA
UHM31.35749__k141_141146_41	NA
UHM31.35749__k141_192803_1	K02405
UHM31.35749__k141_92837_15	K03719
UHM33.10831__k141_24915_26	NA
UHM33.10831__k141_29107_17	NA
UHM33.10831__k141_50002_7	K18682
UHM33.10831__k141_120433_106	K08992
UHM33.10831__k141_62606_28	K24847
UHM33.10831__k141_83607_13	K07795
UHM33.10831__k141_70952_47	NA
UHM33.10831__k141_71025_69	K02029
UHM33.10831__k141_71025_165	K02013
UHM33.10831__k141_63069_17	K03406
UHM33.10831__k141_117353_10	K03643
UHM33.10831__k141_117353_42	K03771
UHM33.10831__k141_117353_106	K10680
UHM33.10831__k141_59412_109	NA
UHM33.10831__k141_109744_73	K04516
UHM33.10831__k141_10623_55	K02337
UHM33.10831__k141_24350_124	K17207
UHM33.10831__k141_130971_18	NA
UHM36.10832__k141_139623_33	K12340
UHM36.10832__k141_24984_349	K12573
UHM36.10832__k141_55115_5	K21757
UHM36.10832__k141_170049_281	NA
UHM36.10832__k141_170049_345	NA
UHM36.10832__k141_38175_6	K01519
UHM36.10832__k141_32832_211	K22900
UHM36.10832__k141_3018_62	K01890
UHM36.10832__k141_110204_69	NA
UHM36.10832__k141_110208_2	K01533
UHM36.10832__k141_110208_2	K07213
UHM36.10832__k141_110208_2	K17686
UHM36.10832__k141_165645_105	NA
UHM36.10832__k141_64502_2	K07220
UHM36.10832__k141_129591_50	NA
UHM36.10832__k141_27997_19	K03406
UHM36.10832__k141_27997_19	K03776
UHM36.10832__k141_27997_115	NA
UHM36.10832__k141_190580_54	K02396
UHM36.10832__k141_118941_1	K00970
UHM36.10832__k141_118941_1	K00974
UHM36.10832__k141_119184_36	K00928
UHM36.10832__k141_119184_36	K12524
UHM36.10832__k141_119184_68	K01354
UHM36.10832__k141_119184_132	K07182
UHM36.10832__k141_113987_30	NA
UHM36.10832__k141_10822_88	K11928
UHM36.10832__k141_10822_120	K13766
UHM36.10832__k141_10822_248	NA
UHM36.35750__k141_10134_87	NA
UHM36.35750__k141_86703_362	NA
UHM36.35750__k141_86703_426	NA
UHM36.35750__k141_86703_458	K01692
UHM36.35750__k141_77158_173	K00248
UHM36.35750__k141_77158_173	K00249
UHM36.35750__k141_57283_194	K10218
UHM36.35750__k141_97018_13	NA
UHM36.35750__k141_43901_95	NA
UHM36.35750__k141_90552_121	K03406
UHM36.35750__k141_90552_153	K02494
UHM36.35750__k141_90552_313	K01810
UHM36.35750__k141_73746_172	NA
UHM36.35750__k141_73746_332	K01873
UHM36.35750__k141_10877_130	K01695
UHM36.35750__k141_73768_11	NA
UHM36.35750__k141_84640_5	K01937
UHM36.35750__k141_41163_22	K24180
UHM36.35750__k141_71149_64	NA
UHM36.35750__k141_85274_61	K04079
UHM36.35750__k141_48804_26	NA
UHM36.35750__k141_38555_61	K11904
UHM36.35750__k141_102102_24	K03615
UHM36.35750__k141_26499_55	K02071
UHM36.35751__k141_15273_122	NA
UHM36.35751__k141_33123_9	NA
UHM36.35751__k141_66105_82	NA
UHM36.35751__k141_66105_498	NA
UHM36.35751__k141_63719_36	K03892
UHM36.35751__k141_18016_318	K07126
UHM36.35751__k141_76287_2	K02528
UHM36.35751__k141_79116_21	K02030
UHM36.35751__k141_18335_13	K02073
UHM36.35751__k141_53834_231	K07795
UHM36.35751__k141_53834_263	K01929
UHM36.35751__k141_53834_295	K00856
UHM36.35751__k141_16344_12	NA
UHM36.35751__k141_18741_418	K03924
UHM36.35751__k141_18864_4	NA
UHM36.35751__k141_29353_32	NA
UHM36.35751__k141_19278_25	NA
UHM38.10833__k141_44516_5	NA
UHM38.10833__k141_35605_2	NA
UHM38.10833__k141_10476_1	K00560
UHM38.10833__k141_16284_2	K00797
UHM38.10833__k141_16522_9	K03625
UHM38.10833__k141_34274_1	K02020
UHM38.35752__k141_112678_3	NA
UHM38.35752__k141_165240_9	K06929
UHM38.35752__k141_113130_7	K07093
UHM38.35752__k141_233253_78	NA
UHM38.35752__k141_23175_169	K01091
UHM38.35752__k141_23175_169	K22292
UHM38.35752__k141_1071_5	K03571
UHM38.35752__k141_16135_34	K01760
UHM38.35752__k141_99540_4	K19221
UHM38.35752__k141_219391_2	NA
UHM38.35752__k141_9031_20	K02031
UHM38.35752__k141_227255_39	K02030
UHM38.35752__k141_227255_39	K10001
UHM38.35752__k141_32980_36	NA
UHM38.35752__k141_182279_19	K00764
UHM38.35752__k141_86288_6	K00249
UHM38.35752__k141_138719_1	K12373
UHM38.35752__k141_90081_4	NA
UHM38.35753__k141_159900_4	NA
UHM38.35753__k141_80428_5	K02760
UHM38.35753__k141_80428_37	K02004
UHM38.35753__k141_80428_69	NA
UHM38.35753__k141_133641_14	K02014
UHM38.35753__k141_186837_2	K00826
UHM38.35753__k141_187030_16	NA
UHM38.35753__k141_28006_26	NA
UHM38.35753__k141_196103_25	NA
UHM38.35753__k141_90320_6	K07001
UHM38.35753__k141_187963_39	K04567
UHM38.35753__k141_162273_75	K11936
UHM38.35753__k141_162273_75	K22278
UHM38.35753__k141_39410_26	K01424
UHM38.35753__k141_39410_26	K22278
UHM38.35753__k141_102437_9	K19295
UHM38.35753__k141_119954_8	K06016
UHM38.35753__k141_41268_3	K07795
UHM38.35753__k141_183000_2	K07165
UHM38.35753__k141_95854_5	NA
UHM38.35753__k141_95854_37	K06201
UHM38.35753__k141_51371_350	K05989
UHM38.35753__k141_106181_21	K03394
UHM38.35753__k141_238120_3	K01659
UHM40.10834__k141_43611_131	K00906
UHM40.10834__k141_114815_37	NA
UHM40.10834__k141_16051_371	K01945
UHM40.10834__k141_16175_19	K01023
UHM40.10834__k141_4762_24	K07689
UHM40.10834__k141_111727_254	K07262
UHM40.10834__k141_124397_7	K01897
UHM40.10834__k141_73783_40	K03611
UHM40.10834__k141_73783_104	K02015
UHM40.10834__k141_89381_29	K18900
UHM40.10834__k141_6371_114	K07795
UHM40.10834__k141_14853_42	NA
UHM40.10834__k141_14853_106	K13930
UHM40.10834__k141_22705_60	NA
UHM40.10834__k141_43043_4	K07114
UHM40.35754__k141_74246_22	NA
UHM40.35754__k141_100865_1	K06998
UHM40.35754__k141_39535_2	K02057
UHM40.35754__k141_39535_2	K10440
UHM40.35754__k141_39535_2	K17206
UHM40.35754__k141_35696_10	K01921
UHM40.35754__k141_22544_4	K00675
UHM40.35754__k141_45021_2	NA
UHM40.35754__k141_92799_114	K01262
UHM40.35754__k141_101638_135	NA
UHM40.35754__k141_124429_3	NA
UHM40.35754__k141_40262_2	K17737
UHM40.35754__k141_68981_4	K07795
UHM40.35754__k141_108160_9	K01886
UHM40.35755__k141_107747_342	NA
UHM40.35755__k141_24685_10	K09015
UHM40.35755__k141_122974_30	NA
UHM40.35755__k141_30643_5	NA
UHM40.35755__k141_35089_49	K07552
UHM40.35755__k141_55217_112	K00382
UHM40.35755__k141_88712_349	NA
UHM40.35755__k141_99496_23	K20035
UHM40.35755__k141_70334_2	K01474
UHM40.35755__k141_103957_14	K19746
UHM40.35755__k141_7947_22	K01095
UHM40.35755__k141_149085_3	K07795
UHM40.35755__k141_3939_52	K02483
UHM40.35755__k141_3939_52	K07666
UHM40.35755__k141_109255_5	K15461
UHM40.35755__k141_109255_37	K00800
UHM40.35755__k141_109255_37	K00945
UHM40.35755__k141_123787_44	K02034
UHM40.35755__k141_123787_44	K13895
UHM40.35755__k141_116824_27	K02386
UHM40.35755__k141_135053_30	K08304
UHM40.35755__k141_110705_2	NA
UHM40.35755__k141_38677_3	NA
UHM41.10835__k141_56407_15	NA
UHM41.10835__k141_56407_175	K01129
UHM41.10835__k141_22686_84	NA
UHM41.10835__k141_36706_44	NA
UHM41.10835__k141_34369_81	K00375
UHM41.10835__k141_54351_114	K00405
UHM41.10835__k141_40697_5	K02020
UHM41.10835__k141_10171_145	NA
UHM41.10835__k141_52003_30	K10125
UHM41.10835__k141_52003_30	K17060
UHM41.10835__k141_52003_126	NA
UHM41.10835__k141_45011_15	K14414
UHM41.10835__k141_45011_47	NA
UHM41.35756__k141_118923_6	K01870
UHM41.35756__k141_95299_337	K03043
UHM41.35756__k141_99665_4	NA
UHM41.35756__k141_123158_4	K03474
UHM41.35756__k141_20489_1	K00799
UHM41.35756__k141_123507_2	K02654
UHM41.35756__k141_20924_1	K05559
UHM41.35756__k141_20924_1	K05565
UHM41.35756__k141_20924_1	K05566
UHM41.35756__k141_64782_1	K00249
UHM41.35756__k141_64782_1	K06446
UHM41.35756__k141_45714_7	K19784
UHM41.35756__k141_102453_2	K00799
UHM41.35757__k141_159539_10	NA
UHM41.35757__k141_108679_5	NA
UHM41.35757__k141_32073_15	K00942
UHM41.35757__k141_58427_51	NA
UHM41.35757__k141_186096_24	NA
UHM41.35757__k141_148101_14	K03501
UHM41.35757__k141_103867_16	NA
UHM41.35757__k141_116541_23	NA
UHM41.35757__k141_9487_19	K12542
UHM41.35757__k141_2919_18	K06998
UHM41.35757__k141_67059_38	K01469
UHM41.35757__k141_112774_28	K07165
UHM43.10836__k141_145469_73	K18336
UHM43.10836__k141_53052_420	K10680
UHM43.10836__k141_156741_81	K18850
UHM43.10836__k141_94466_5	K07098
UHM43.10836__k141_147314_55	K06945
UHM43.10836__k141_14072_3	K01999
UHM43.10836__k141_106663_19	NA
UHM43.10836__k141_15338_61	K06204
UHM43.10836__k141_77140_214	K03101
UHM44.10837__k141_75829_1	K01714
UHM44.10837__k141_68856_2	K03574
UHM44.10837__k141_14118_2	NA
UHM45.10838__k141_55165_137	NA
UHM45.10838__k141_110366_4	K07137
UHM45.10838__k141_88445_114	K12339
UHM45.10838__k141_22196_132	K03406
UHM45.10838__k141_37360_7	NA
UHM45.10838__k141_37360_103	K24116
UHM45.10838__k141_58926_360	NA
UHM45.10838__k141_77937_98	NA
UHM45.10838__k141_77937_130	K01804
UHM45.10838__k141_59023_15	K07706
UHM45.10838__k141_92720_28	NA
UHM45.10838__k141_16278_15	K07795
UHM45.10838__k141_16414_1	NA
UHM45.10838__k141_16414_33	NA
UHM45.10838__k141_1986_17	NA
UHM45.10838__k141_52473_35	K03549
UHM45.10838__k141_27018_9	K00019
UHM45.10838__k141_27018_9	K00059
UHM45.10838__k141_100077_69	K07795
UHM45.10838__k141_52747_59	NA
UHM45.10838__k141_52747_91	K02045
UHM45.10838__k141_20680_37	K01627
UHM45.10838__k141_116179_61	NA
UHM45.35758__k141_7571_113	NA
UHM45.35758__k141_208196_89	K05989
UHM45.35758__k141_133621_373	K01139
UHM45.35758__k141_156210_392	K02860
UHM45.35758__k141_2204_97	NA
UHM45.35758__k141_179819_9	K01887
UHM45.35758__k141_129036_227	NA
UHM45.35758__k141_129036_323	K07795
UHM45.35758__k141_61975_43	NA
UHM45.35758__k141_25419_24	K09994
UHM45.35758__k141_25419_56	NA
UHM45.35758__k141_220143_30	K02401
UHM45.35758__k141_198361_18	K06959
UHM45.35759__k141_95328_45	K19081
UHM45.35759__k141_99574_35	NA
UHM45.35759__k141_99574_67	K01447
UHM45.35759__k141_117004_102	K07566
UHM45.35759__k141_117004_166	K03319
UHM45.35759__k141_63253_33	K01070
UHM45.35759__k141_96340_364	K02014
UHM45.35759__k141_33804_349	NA
UHM45.35759__k141_33804_605	K07795
UHM45.35759__k141_33804_829	NA
UHM45.35759__k141_33804_957	K02014
UHM45.35759__k141_102295_11	K04486
UHM45.35759__k141_110520_8	K00375
UHM45.35759__k141_89567_15	NA
UHM45.35759__k141_69944_12	K24012
UHM45.35759__k141_28900_62	K02687
UHM45.35759__k141_28900_158	NA
UHM45.35759__k141_45410_273	K00033
UHM56.10839__k141_71030_23	NA
UHM56.10839__k141_52073_119	K03701
UHM56.10839__k141_42833_47	K03321
UHM56.10839__k141_90340_15	NA
UHM56.10839__k141_57046_15	K07346
UHM56.10839__k141_57046_15	K15540
UHM56.10839__k141_114582_23	NA
UHM56.10839__k141_147973_7	NA
UHM56.10839__k141_14834_126	K07017
UHM56.10839__k141_128746_10	K01999
UHM56.10839__k141_76311_303	K19693
UHM56.10839__k141_96088_25	K00962
UHM56.10839__k141_72234_17	K06189
UHM56.10839__k141_100796_20	K09921
UHM56.10839__k141_15942_158	K07462
UHM56.10839__k141_40489_905	NA
UHM56.10839__k141_40489_1033	NA
UHM56.10839__k141_40489_1321	NA
UHM56.10839__k141_8302_17	K18297
UHM56.10839__k141_40809_134	K06180
UHM56.10839__k141_40809_198	NA
UHM56.35761__k141_196554_1	NA
UHM72.35762__k141_63654_1	NA
UHM72.35762__k141_12195_11	NA
UHM72.35762__k141_4220_161	NA
UHM72.35762__k141_24263_16	K02674
UHM72.35762__k141_24381_207	K24012
UHM72.35762__k141_24381_239	NA
UHM72.35762__k141_44687_104	NA
UHM72.35762__k141_101282_92	K09939
UHM72.35762__k141_101282_124	K06178
UHM72.35762__k141_21460_100	NA
UHM72.35762__k141_67117_6	K07795
UHM72.35763__k141_43463_4	K03088
UHM72.35763__k141_211_3	K03686
UHM72.35763__k141_6555_8	K02172
UHM72.35763__k141_19577_218	K00674
UHM72.35763__k141_16482_10	NA
UHM72.35763__k141_35175_21	K18540
UHM72.35763__k141_66967_23	NA
UHM72.35763__k141_57245_12	K01995
UHM72.35763__k141_42652_12	K02483
UHM72.35763__k141_27647_4	K20971
UHM72.35763__k141_92012_31	K02014
UHM72.35763__k141_92012_31	K16090
UHM72.35763__k141_39833_9	K18030
UHM72.35764__k141_28408_15	K00138
UHM72.35764__k141_107239_225	NA
UHM72.35764__k141_6247_120	K21575
UHM72.35764__k141_141145_68	K05349
UHM72.35764__k141_137124_6	K01739
UHM72.35764__k141_137124_6	K01758
UHM72.35764__k141_137124_6	K01760
UHM72.35764__k141_99289_199	NA
UHM72.35764__k141_49373_299	K01874
UHM72.35764__k141_165267_184	K07795
UHM72.35764__k141_55448_37	K04066
UHM102.10840__k141_98471_2	NA
UHM102.10840__k141_27429_3	NA
UHM102.10840__k141_91423_4	NA
UHM102.10840__k141_99501_9	K03614
UHM102.10840__k141_72433_6	NA
UHM102.10840__k141_79725_4	K09774
UHM102.10840__k141_15411_4	K01657
UHM102.10840__k141_30127_3	K18297
UHM102.35765__k141_81431_6	K00847
UHM102.35765__k141_143677_88	K02034
UHM102.35765__k141_67682_108	NA
UHM102.35765__k141_67682_236	NA
UHM102.35765__k141_67682_524	NA
UHM102.35765__k141_78579_134	K17836
UHM102.35765__k141_78579_166	NA
UHM102.35765__k141_69425_128	K19294
UHM102.35765__k141_88887_235	K02551
UHM102.35765__k141_22570_56	K23536
UHM102.35765__k141_11880_91	NA
UHM102.35765__k141_45535_9	NA
UHM102.35765__k141_45535_41	K03719
UHM102.35765__k141_107541_26	NA
UHM102.35765__k141_107541_58	NA
UHM102.35765__k141_107541_90	NA
UHM102.35765__k141_150784_41	K12524
UHM102.35765__k141_70930_30	K01775
UHM102.35765__k141_66316_209	K15125
UHM102.35766__k141_33417_4	NA
UHM102.35766__k141_33417_132	K07795
UHM102.35766__k141_33417_164	NA
UHM102.35766__k141_152338_8	NA
UHM102.35766__k141_17313_280	K08967
UHM102.35766__k141_17313_312	NA
UHM102.35766__k141_17313_344	NA
UHM102.35766__k141_82395_305	K03975
UHM102.35766__k141_131841_35	K03561
UHM102.35766__k141_131841_35	K03562
UHM102.35766__k141_133317_28	K02109
UHM102.35766__k141_37597_6	K01610
UHM102.35767__k141_15328_17	NA
UHM102.35767__k141_43920_222	K15866
UHM102.35767__k141_135395_80	K00036
UHM102.35767__k141_16134_17	NA
UHM102.35767__k141_150669_248	K07335
UHM102.35767__k141_199921_107	NA
UHM102.35767__k141_17556_16	K00600
UHM102.35767__k141_201112_26	NA
UHM102.35767__k141_214904_267	K25142
UHM102.35767__k141_61952_229	K20938
UHM102.35767__k141_176577_4	NA
UHM102.35767__k141_112325_15	K07058
UHM102.35767__k141_112325_111	K10094
UHM125.35768__k141_135374_29	NA
UHM125.35768__k141_135374_317	K07788
UHM125.35768__k141_101135_269	NA
UHM125.35768__k141_41184_35	NA
UHM125.35768__k141_91114_59	K07862
UHM125.35768__k141_146810_87	NA
UHM125.35768__k141_136480_176	K02035
UHM125.35768__k141_141394_149	K07552
UHM125.35768__k141_141394_213	K08309
UHM125.35768__k141_96293_32	K05515
UHM125.35768__k141_113389_49	K03071
UHM125.35768__k141_53175_110	K00803
UHM125.35768__k141_134143_123	NA
UHM125.35769__k141_187827_170	K00074
UHM125.35769__k141_99411_51	K01255
UHM125.35769__k141_64006_303	NA
UHM125.35769__k141_180333_60	K01055
UHM125.35769__k141_135151_106	K00135
UHM125.35769__k141_190009_13	NA
UHM125.35769__k141_279829_2	K07795
UHM125.35769__k141_271742_71	K02044
UHM125.35769__k141_199736_2	K07058
UHM125.35769__k141_23370_11	K25282
UHM125.35770__k141_102080_9	K01814
UHM125.35770__k141_233539_15	K03561
UHM125.35770__k141_284133_21	K19303
UHM125.35770__k141_13565_83	K03543
UHM125.35770__k141_308008_13	K03406
UHM145.35771__k141_98311_83	NA
UHM145.35771__k141_125908_185	K05562
UHM145.35771__k141_112587_58	K16516
UHM145.35771__k141_38541_124	K03797
UHM145.35771__k141_85386_119	K03296
UHM145.35771__k141_90726_225	K05516
UHM145.35771__k141_53940_4	K02015
UHM145.35771__k141_36169_198	K03519
UHM145.35771__k141_128718_47	K01696
UHM145.35772__k141_127313_177	NA
UHM145.35772__k141_127313_753	K03545
UHM145.35772__k141_5007_140	K07130
UHM145.35772__k141_19221_139	K06889
UHM145.35773__k141_222776_44	K04763
UHM145.35773__k141_58500_11	NA
UHM145.35773__k141_132505_9	K03805
UHM145.35773__k141_231042_24	NA
UHM145.35773__k141_258524_11	K11896
UHM145.35773__k141_38867_16	K02050
UHM145.35773__k141_38867_16	K15554
UHM145.35773__k141_55292_39	K07795
UHM145.35773__k141_121927_80	NA
UHM145.35773__k141_30413_22	K05832
UHM17.10826__k141_19011_4	K17838
UHM17.10826__k141_56822_112	NA
UHM17.10826__k141_208512_102	K02342
UHM17.10826__k141_96240_2	K14699
UHM17.10826__k141_239390_6	K16135
UHM17.10826__k141_42368_6	NA
UHM17.10826__k141_80906_2	K07485
UHM17.35739__k141_71180_31	K01693
UHM17.35739__k141_42466_2	K07082
UHM17.35739__k141_69368_32	NA
UHM17.35740__k141_2198_41	K07795
UHM17.35740__k141_50615_46	NA
UHM17.35740__k141_104911_48	NA
UHM17.35740__k141_141880_164	K02014
UHM17.35740__k141_141880_164	K16088
UHM18.10827__k141_96601_31	K01273
UHM18.10827__k141_92882_11	NA
UHM18.10827__k141_92882_43	NA
UHM18.35741__k141_4943_31	NA
UHM18.35741__k141_64458_2	NA
UHM18.35741__k141_25044_58	K01462
UHM18.35741__k141_71516_23	K02035
UHM18.35741__k141_71516_23	K15580
UHM18.35742__k141_103447_191	K01925
UHM18.35742__k141_103493_2	K03585
UHM18.35742__k141_103493_2	K07799
UHM18.35742__k141_152342_5	K18013
UHM18.35742__k141_122042_32	K15725
UHM18.35742__k141_47660_1	K10773
UHM20.10828__k141_174553_19	NA
UHM20.10828__k141_88293_13	K07006
UHM20.10828__k141_151661_57	K07387
UHM20.10828__k141_100647_9	NA
UHM20.10828__k141_118260_2	K00088
UHM20.10828__k141_104439_37	K06132
UHM20.35743__k141_37350_79	K21573
UHM20.35743__k141_75001_4	NA
UHM20.35743__k141_42045_4	K01647
UHM20.35743__k141_58631_208	K11895
UHM20.35743__k141_113166_7	K03092
UHM20.35743__k141_67182_9	K13444
UHM20.35743__k141_17621_336	NA
UHM20.35743__k141_68337_44	NA
UHM20.35743__k141_76825_37	K03455
UHM20.35743__k141_26917_82	K03296
UHM20.35743__k141_24201_65	NA
UHM20.35743__k141_24201_129	NA
UHM20.35743__k141_62024_212	NA
UHM20.35743__k141_132276_32	NA
UHM20.35744__k141_92533_18	K00681
UHM20.35744__k141_151505_19	NA
UHM20.35744__k141_118524_216	K00041
UHM20.35744__k141_118524_248	NA
UHM20.35744__k141_7686_10	NA
UHM20.35744__k141_178324_46	K09667
UHM20.35744__k141_94007_83	K15974
UHM20.35744__k141_147142_3	NA
UHM20.35744__k141_167735_25	K00946
UHM20.35744__k141_110163_82	K05712
UHM22.35745__k141_116387_1	NA
UHM22.35745__k141_56636_8	K22479
UHM22.35745__k141_130727_1	NA
UHM22.35746__k141_139800_3	NA
UHM22.35746__k141_144872_4	K01000
UHM22.35746__k141_54517_135	K02171
UHM22.35746__k141_17004_434	K05595
UHM22.35746__k141_61051_6	K07795
UHM22.35746__k141_94323_4	K03595
UHM22.35746__k141_66824_96	NA
UHM22.35746__k141_66824_384	K01897
UHM22.35746__k141_129939_9	K01740
UHM22.35746__k141_94588_168	K15726
UHM22.35747__k141_111651_7	NA
UHM22.35747__k141_80029_19	K01692
UHM22.35747__k141_80029_19	K15866
UHM22.35747__k141_8705_64	NA
UHM22.35747__k141_124264_3	NA
UHM22.35747__k141_78142_17	NA
UHM27.10829__k141_164687_10	NA
UHM27.10829__k141_42870_2	NA
UHM27.10829__k141_69476_2	K01995
UHM27.10829__k141_69476_2	K01998
UHM27.10829__k141_69476_2	K11962
UHM31.10830__k141_23061_26	NA
UHM31.10830__k141_9900_30	K03699
UHM31.10830__k141_1578_48	NA
UHM31.10830__k141_79202_118	K06980
UHM31.35748__k141_67770_2	NA
UHM31.35748__k141_64238_1	NA
UHM31.35748__k141_93980_1	K02988
UHM31.35748__k141_96147_2	K04075
UHM31.35749__k141_188678_47	K00626
UHM31.35749__k141_188678_47	K00632
UHM31.35749__k141_145191_13	K02483
UHM31.35749__k141_76232_75	K07795
UHM31.35749__k141_58634_11	K03760
UHM31.35749__k141_147453_16	NA
UHM31.35749__k141_154244_56	NA
UHM33.10831__k141_105119_24	K01712
UHM33.10831__k141_126389_32	NA
UHM33.10831__k141_10623_24	NA
UHM33.10831__k141_24350_125	K17205
UHM36.10832__k141_43056_7	NA
UHM36.10832__k141_43056_199	K02493
UHM36.10832__k141_170049_218	K13995
UHM36.10832__k141_170049_250	K07795
UHM36.10832__k141_55188_7	NA
UHM36.10832__k141_116012_65	K00140
UHM36.10832__k141_110152_108	NA
UHM36.10832__k141_110175_8	NA
UHM36.10832__k141_110204_38	K09925
UHM36.10832__k141_141612_54	NA
UHM36.10832__k141_153069_4	K06158
UHM36.10832__k141_142063_15	K03841
UHM36.10832__k141_142063_47	K21621
UHM36.10832__k141_186430_2	NA
UHM36.10832__k141_10822_249	K03648
UHM36.35750__k141_23416_160	K02341
UHM36.35750__k141_86703_395	NA
UHM36.35750__k141_96832_39	K05349
UHM36.35750__k141_77158_206	NA
UHM36.35750__k141_57288_21	K02013
UHM36.35750__k141_4358_30	NA
UHM36.35750__k141_73746_205	K03217
UHM36.35750__k141_77583_108	NA
UHM36.35750__k141_48804_27	K01523
UHM36.35750__k141_48804_27	K11755
UHM36.35750__k141_88419_32	K10218
UHM36.35750__k141_72290_10	K03327
UHM36.35750__k141_72290_42	NA
UHM36.35750__k141_22744_111	K02670
UHM36.35750__k141_22744_303	NA
